source,target,weight,type
26,1628,0.556196,undirected
26,1678,0.747222,undirected
26,1904,0.72445,undirected
26,1997,0.610406,undirected
26,2013,0.655779,undirected
26,2098,0.505946,undirected
27,399,0.548207,undirected
27,401,0.532374,undirected
27,558,0.539607,undirected
27,766,0.51125,undirected
28,29,0.623385,undirected
28,54,0.517755,undirected
28,90,0.595251,undirected
28,184,0.692591,undirected
28,239,0.725975,undirected
28,371,0.701397,undirected
28,398,0.845208,undirected
28,399,0.787735,undirected
28,400,0.54129,undirected
28,401,0.662504,undirected
28,402,0.779321,undirected
28,404,0.56656,undirected
28,478,0.799044,undirected
28,498,0.637623,undirected
28,516,0.545166,undirected
28,545,0.776914,undirected
28,547,0.79379,undirected
28,582,0.68518,undirected
28,601,0.669303,undirected
28,606,0.763989,undirected
28,607,0.539198,undirected
28,644,0.538397,undirected
28,647,0.779838,undirected
28,738,0.570739,undirected
28,916,0.76831,undirected
28,937,0.651361,undirected
28,1110,0.547123,undirected
28,1409,0.715584,undirected
28,1644,0.634487,undirected
28,1688,0.849045,undirected
28,1706,0.620252,undirected
28,1740,0.534775,undirected
28,1756,0.705362,undirected
28,1766,0.681621,undirected
28,1767,0.645365,undirected
28,1793,0.794924,undirected
28,1817,0.621758,undirected
28,1874,0.699254,undirected
28,1877,0.687804,undirected
28,1891,0.653043,undirected
28,1916,0.738482,undirected
28,1988,0.502988,undirected
28,2024,0.825571,undirected
28,2071,0.800113,undirected
28,2078,0.843699,undirected
28,2083,0.661164,undirected
29,90,0.539656,undirected
29,184,0.533063,undirected
29,191,0.560639,undirected
29,239,0.597483,undirected
29,371,0.5998,undirected
29,377,0.531003,undirected
29,398,0.729091,undirected
29,399,0.689198,undirected
29,400,0.578897,undirected
29,402,0.587459,undirected
29,404,0.527525,undirected
29,478,0.634422,undirected
29,492,0.511113,undirected
29,498,0.506587,undirected
29,545,0.72926,undirected
29,547,0.626619,undirected
29,606,0.585348,undirected
29,916,0.553358,undirected
29,959,0.521665,undirected
29,1409,0.541387,undirected
29,1452,0.575844,undirected
29,1580,0.514887,undirected
29,1688,0.640883,undirected
29,1706,0.565246,undirected
29,1756,0.821527,undirected
29,1767,0.53075,undirected
29,1793,0.65461,undirected
29,1831,0.640842,undirected
29,1874,0.645623,undirected
29,1877,0.516001,undirected
29,1916,0.528659,undirected
29,1988,0.566047,undirected
29,2024,0.684404,undirected
29,2078,0.511777,undirected
29,2082,0.633795,undirected
30,78,0.662863,undirected
30,570,0.537827,undirected
30,702,0.582546,undirected
30,856,0.62753,undirected
30,1116,0.57427,undirected
30,1153,0.503204,undirected
30,1212,0.598808,undirected
30,1495,0.521616,undirected
30,1515,0.587532,undirected
30,1758,0.522227,undirected
30,1765,0.610042,undirected
30,1785,0.552237,undirected
30,1931,0.711627,undirected
30,1969,0.534846,undirected
30,2030,0.570518,undirected
31,564,0.90971,undirected
31,625,0.904408,undirected
31,855,0.909552,undirected
31,880,0.915145,undirected
31,946,0.918149,undirected
31,1022,0.59654,undirected
31,1158,0.907505,undirected
31,1775,0.836816,undirected
32,52,0.565167,undirected
32,661,0.554667,undirected
32,922,0.601092,undirected
32,1503,0.667874,undirected
32,1567,0.578677,undirected
32,1752,0.631764,undirected
32,1827,0.620794,undirected
32,1985,0.597691,undirected
32,2041,0.690864,undirected
33,63,0.524853,undirected
33,834,0.550277,undirected
33,852,0.537755,undirected
33,909,0.5456,undirected
33,910,0.560826,undirected
33,1261,0.55719,undirected
33,1510,0.505454,undirected
33,1606,0.508719,undirected
33,1623,0.620342,undirected
33,1696,0.537039,undirected
33,1917,0.512626,undirected
33,2040,0.501543,undirected
34,53,0.626295,undirected
34,73,0.521523,undirected
34,163,0.507576,undirected
34,199,0.65831,undirected
34,332,0.819517,undirected
34,382,0.738334,undirected
34,385,0.683578,undirected
34,390,0.628262,undirected
34,837,0.611028,undirected
34,883,0.546512,undirected
34,903,0.7529,undirected
34,925,0.628153,undirected
