source,target,weight,type
51,1202,0.491879,undirected
52,77,0.497172,undirected
52,447,0.497194,undirected
52,577,0.546364,undirected
52,619,0.493599,undirected
52,858,0.677696,undirected
52,933,0.522769,undirected
52,1041,0.494942,undirected
52,1044,0.565505,undirected
52,1091,0.625382,undirected
52,1117,0.557692,undirected
52,1147,0.562654,undirected
53,73,0.492018,undirected
53,332,0.512796,undirected
53,382,0.591315,undirected
53,990,0.528325,undirected
53,991,0.54316,undirected
53,993,0.589501,undirected
53,1027,0.533117,undirected
54,180,0.506975,undirected
54,291,0.645134,undirected
54,297,0.595448,undirected
54,339,0.579501,undirected
54,592,0.561846,undirected
54,595,0.576346,undirected
54,604,0.643601,undirected
54,618,0.565256,undirected
54,761,0.507393,undirected
54,842,0.493993,undirected
54,1011,0.509764,undirected
54,1033,0.570109,undirected
55,145,0.600073,undirected
55,222,0.674596,undirected
55,284,0.583784,undirected
55,701,0.552641,undirected
55,758,0.691436,undirected
55,975,0.506749,undirected
55,1036,0.642123,undirected
55,1112,0.721088,undirected
55,1148,0.525909,undirected
56,119,0.505005,undirected
56,125,0.546168,undirected
56,236,0.5335,undirected
56,531,0.569374,undirected
56,719,0.519222,undirected
56,806,0.618315,undirected
56,813,0.494464,undirected
56,897,0.567157,undirected
56,1069,0.573175,undirected
56,1115,0.604065,undirected
57,114,0.537915,undirected
57,189,0.559328,undirected
57,280,0.517935,undirected
57,505,0.802372,undirected
58,93,0.59706,undirected
58,98,0.611784,undirected
58,126,0.703269,undirected
58,206,0.63458,undirected
58,420,0.629853,undirected
58,525,0.848641,undirected
58,863,0.533583,undirected
58,1068,0.680374,undirected
58,1090,0.754077,undirected
59,167,0.495286,undirected
59,958,0.514911,undirected
60,333,0.578801,undirected
60,712,0.509236,undirected
60,856,0.510325,undirected
60,1045,0.504741,undirected
60,1154,0.530687,undirected
61,119,0.514323,undirected
61,299,0.509626,undirected
61,452,0.644024,undirected
61,667,0.660581,undirected
61,672,0.54363,undirected
61,1150,0.660991,undirected
62,114,0.552826,undirected
62,252,0.529226,undirected
62,396,0.609263,undirected
62,566,0.494855,undirected
62,826,0.64395,undirected
62,875,0.649566,undirected
62,1012,0.71763,undirected
63,179,0.618239,undirected
63,317,0.607458,undirected
63,424,0.539238,undirected
63,1001,0.690803,undirected
63,1104,0.657259,undirected
64,67,0.53959,undirected
64,260,0.715079,undirected
64,304,0.631513,undirected
64,355,0.521338,undirected
64,376,0.604462,undirected
64,391,0.589065,undirected
64,418,0.681903,undirected
64,523,0.505941,undirected
64,529,0.509203,undirected
64,604,0.503789,undirected
64,769,0.682854,undirected
64,909,0.515689,undirected
64,1088,0.505079,undirected
64,1203,0.649103,undirected
65,825,0.568507,undirected
66,85,0.594835,undirected
66,285,0.541499,undirected
66,328,0.522769,undirected
66,387,0.547457,undirected
66,389,0.655774,undirected
66,403,0.708538,undirected
66,478,0.490021,undirected
66,498,0.542511,undirected
66,600,0.64152,undirected
66,602,0.510228,undirected
66,603,0.518916,undirected
66,606,0.519488,undirected
66,630,0.544418,undirected
66,725,0.5624,undirected
66,846,0.550603,undirected
66,922,0.625461,undirected
66,972,0.508088,undirected
66,1011,0.551892,undirected
66,1028,0.698518,undirected
67,195,0.576707,undirected
67,259,0.537886,undirected
67,260,0.497748,undirected
67,418,0.500231,undirected
67,604,0.62943,undirected
67,791,0.716025,undirected
67,861,0.646474,undirected
67,935,0.493696,undirected
67,1074,0.681539,undirected
67,1203,0.625907,undirected
68,193,0.495336,undirected
68,197,0.507349,undirected
68,419,0.507776,undirected
68,528,0.615167,undirected
68,572,0.627128,undirected
68,825,0.517458,undirected
68,939,0.661556,undirected
69,274,0.663949,undirected
69,333,0.746213,undirected
69,412,0.819364,undirected
69,558,0.513419,undirected
69,575,0.60248,undirected
69,649,0.52145,undirected
69,655,0.728995,undirected
69,865,0.643875,undirected
69,1136,0.553834,undirected
69,1154,0.799832,undirected
70,75,0.687376,undirected
70,151,0.568082,undirected
70,340,0.553195,undirected
70,458,0.571386,undirected
70,563,0.77684,undirected
70,886,0.631249,undirected
70,936,0.72308,undirected
70,1078,0.815972,undirected
70,1079,0.738172,undirected
71,72,0.563712,undirected
71,81,0.70723,undirected
71,243,0.640295,undirected
71,244,0.491131,undirected
71,246,0.493601,undirected
71,247,0.531527,undirected
71,248,0.790276,undirected
71,356,0.522578,undirected
71,496,0.750759,undirected
71,531,0.593833,undirected
71,736,0.680346,undirected
71,809,0.672565,undirected
71,833,0.547487,undirected
71,842,0.556521,undirected
71,882,0.563893,undirected
71,883,0.845536,undirected
71,906,0.505109,undirected
71,959,0.733077,undirected
71,968,0.735292,undirected
71,1102,0.737504,undirected
71,1133,0.89749,undirected
72,395,0.58986,undirected
72,736,0.602236,undirected
72,882,0.672742,undirected
72,883,0.631358,undirected
72,934,0.553863,undirected
72,959,0.603353,undirected
72,968,0.528903,undirected
72,1133,0.572549,undirected
73,163,0.514463,undirected
73,199,0.728015,undirected
73,332,0.710411,undirected
73,337,0.610721,undirected
73,382,0.859855,undirected
73,385,0.790067,undirected
73,386,0.535356,undirected
73,390,0.563092,undirected
73,463,0.641099,undirected
73,800,0.513286,undirected
73,813,0.565042,undirected
73,910,0.504699,undirected
73,925,0.588873,undirected
73,1055,0.522674,undirected
73,1166,0.617758,undirected
73,1175,0.507892,undirected
74,125,0.509669,undirected
74,168,0.610243,undirected
74,216,0.550267,undirected
74,414,0.56475,undirected
74,497,0.493626,undirected
74,531,0.505274,undirected
74,548,0.56422,undirected
74,762,0.49298,undirected
74,800,0.525228,undirected
74,871,0.556469,undirected
74,987,0.612517,undirected
74,995,0.631774,undirected
74,1069,0.502005,undirected
74,1106,0.624876,undirected
74,1115,0.508118,undirected
75,340,0.777646,undirected
75,458,0.812821,undirected
75,465,0.500626,undirected
75,886,0.62169,undirected
75,936,0.74415,undirected
75,981,0.499366,undirected
76,83,0.539826,undirected
76,116,0.521878,undirected
76,136,0.525431,undirected
76,138,0.589209,undirected
76,164,0.589301,undirected
76,165,0.682719,undirected
76,174,0.501416,undirected
76,312,0.681576,undirected
76,403,0.500965,undirected
76,416,0.590868,undirected
76,441,0.596957,undirected
76,477,0.501944,undirected
76,644,0.503719,undirected
76,725,0.534654,undirected
76,829,0.616568,undirected
76,918,0.586998,undirected
76,1082,0.609114,undirected
76,1110,0.498309,undirected
77,462,0.491643,undirected
77,538,0.574871,undirected
77,576,0.492007,undirected
77,577,0.60513,undirected
77,729,0.59979,undirected
77,733,0.667344,undirected
77,858,0.598123,undirected
77,917,0.586563,undirected
77,933,0.499646,undirected
77,1044,0.577647,undirected
77,1117,0.546091,undirected
78,255,0.789226,undirected
78,286,0.49903,undirected
78,406,0.495586,undirected
78,497,0.725277,undirected
78,678,0.495581,undirected
78,930,0.548427,undirected
78,1024,0.565136,undirected
78,1037,0.568037,undirected
78,1092,0.655795,undirected
78,1148,0.569565,undirected
79,357,0.544565,undirected
79,358,0.526261,undirected
79,384,0.66255,undirected
79,386,0.56589,undirected
79,388,0.577004,undirected
79,762,0.522687,undirected
79,863,0.508204,undirected
79,891,0.593913,undirected
79,1142,0.619484,undirected
80,237,0.673139,undirected
80,556,0.590883,undirected
80,628,0.558591,undirected
80,666,0.563448,undirected
80,747,0.631209,undirected
80,901,0.587569,undirected
80,1132,0.6155,undirected
81,248,0.644288,undirected
81,496,0.616442,undirected
81,833,0.61719,undirected
81,883,0.550574,undirected
81,959,0.548798,undirected
81,968,0.546332,undirected
81,1133,0.569636,undirected
82,172,0.512828,undirected
82,263,0.561205,undirected
82,1059,0.513481,undirected
82,1146,0.574239,undirected
83,138,0.624146,undirected
83,164,0.780622,undirected
83,174,0.675198,undirected
83,312,0.590526,undirected
83,403,0.53709,undirected
83,580,0.50334,undirected
83,913,0.546318,undirected
83,918,0.695302,undirected
83,1082,0.624134,undirected
83,1110,0.605105,undirected
84,89,0.759883,undirected
84,96,0.937028,undirected
84,120,0.537293,undirected
84,192,0.583183,undirected
84,334,0.503107,undirected
84,442,0.758108,undirected
84,445,0.774287,undirected
84,495,0.493184,undirected
84,676,0.736519,undirected
84,821,0.713102,undirected
84,824,0.536289,undirected
84,1021,0.922467,undirected
85,328,0.646401,undirected
85,349,0.641695,undirected
85,387,0.504208,undirected
85,389,0.64401,undirected
85,405,0.509549,undirected
85,472,0.586319,undirected
85,598,0.62868,undirected
85,603,0.545389,undirected
85,630,0.70136,undirected
85,874,0.586354,undirected
85,895,0.540127,undirected
85,922,0.773133,undirected
85,935,0.515832,undirected
85,941,0.538997,undirected
85,972,0.682489,undirected
85,1011,0.501269,undirected
85,1063,0.504727,undirected
86,220,0.605262,undirected
86,306,0.553405,undirected
86,339,0.547514,undirected
86,1033,0.610728,undirected
87,128,0.807603,undirected
87,273,0.895926,undirected
87,470,0.509883,undirected
87,548,0.573418,undirected
87,916,0.548235,undirected
87,1069,0.803575,undirected
88,214,0.583217,undirected
88,223,0.510086,undirected
88,251,0.534982,undirected
88,278,0.599465,undirected
88,483,0.540857,undirected
88,499,0.581178,undirected
88,526,0.656011,undirected
88,551,0.546704,undirected
88,643,0.494305,undirected
88,674,0.630313,undirected
88,707,0.518052,undirected
88,723,0.717822,undirected
88,734,0.649503,undirected
88,814,0.602158,undirected
88,832,0.587878,undirected
88,835,0.663477,undirected
88,876,0.561383,undirected
88,888,0.535652,undirected
88,957,0.609673,undirected
88,1067,0.595895,undirected
88,1158,0.517235,undirected
88,1164,0.583186,undirected
89,96,0.80692,undirected
89,192,0.630997,undirected
89,442,0.665184,undirected
89,445,0.633207,undirected
89,676,0.602135,undirected
89,821,0.619828,undirected
89,824,0.591897,undirected
89,1021,0.767029,undirected
90,130,0.496861,undirected
90,239,0.536849,undirected
90,398,0.626008,undirected
90,399,0.571401,undirected
90,402,0.584145,undirected
90,545,0.560299,undirected
90,547,0.640597,undirected
90,582,0.579686,undirected
90,601,0.494908,undirected
90,627,0.507613,undirected
90,647,0.561058,undirected
90,789,0.583186,undirected
90,805,0.634694,undirected
90,862,0.554736,undirected
90,872,0.600492,undirected
90,873,0.520431,undirected
90,899,0.537906,undirected
90,923,0.536867,undirected
90,1022,0.597534,undirected
90,1130,0.542565,undirected
90,1177,0.538491,undirected
90,1184,0.590928,undirected
91,432,0.595734,undirected
91,433,0.654001,undirected
91,503,0.500212,undirected
91,518,0.554293,undirected
91,650,0.531757,undirected
91,653,0.491469,undirected
91,656,0.590589,undirected
91,657,0.578346,undirected
91,658,0.609901,undirected
91,667,0.548135,undirected
91,796,0.530749,undirected
91,1020,0.578393,undirected
91,1051,0.614048,undirected
91,1178,0.604928,undirected
93,126,0.548677,undirected
93,206,0.585437,undirected
93,420,0.528825,undirected
93,525,0.597358,undirected
93,1090,0.630657,undirected
94,107,0.782385,undirected
94,217,0.794825,undirected
94,622,0.515593,undirected
94,739,0.711647,undirected
94,855,0.737413,undirected
94,890,0.747437,undirected
94,952,0.621195,undirected
94,955,0.714684,undirected
94,985,0.847511,undirected
94,989,0.5888,undirected
94,999,0.644396,undirected
94,1015,0.718916,undirected
94,1048,0.492322,undirected
94,1113,0.816837,undirected
94,1162,0.514155,undirected
95,205,0.865579,undirected
95,232,0.86422,undirected
95,263,0.748806,undirected
95,264,0.861537,undirected
95,265,0.802682,undirected
95,266,0.715999,undirected
95,267,0.892128,undirected
95,268,0.574044,undirected
95,269,0.865028,undirected
95,279,0.628958,undirected
95,311,0.80055,undirected
95,336,0.842698,undirected
95,350,0.851284,undirected
95,363,0.652348,undirected
95,524,0.666181,undirected
95,740,0.693709,undirected
95,830,0.583728,undirected
95,977,0.824668,undirected
95,1181,0.631828,undirected
96,192,0.591157,undirected
96,334,0.497685,undirected
96,442,0.803182,undirected
96,445,0.793485,undirected
96,495,0.517189,undirected
96,676,0.70641,undirected
96,821,0.758582,undirected
96,824,0.538442,undirected
96,1021,0.945622,undirected
96,1065,0.500541,undirected
97,128,0.520359,undirected
97,235,0.661001,undirected
97,273,0.537125,undirected
97,353,0.500832,undirected
97,484,0.780753,undirected
97,542,0.683323,undirected
97,573,0.657164,undirected
97,585,0.543433,undirected
97,599,0.641658,undirected
97,654,0.59749,undirected
97,670,0.520684,undirected
97,691,0.666111,undirected
97,693,0.507873,undirected
97,945,0.496165,undirected
97,1183,0.517544,undirected
98,126,0.550344,undirected
98,206,0.547877,undirected
98,420,0.494569,undirected
98,525,0.658085,undirected
98,536,0.494961,undirected
98,827,0.519743,undirected
